Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month Number,Enrollment Month,Cancellation Year,Cancellation Month Number
384090,Canada,Ontario,Sudbury,M5V 1G5,Female,College,,Single,Star,"$3,653.13",Standard,2014,12,December,,
707592,Canada,Ontario,Toronto,P1J 8T7,Female,Master,"$107,667.00",Married,Star,"$22,658.54",2018 Promotion,2018,4,April,2018,12
486897,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,"$70,749.00",Single,Star,"$23,331.83",2018 Promotion,2018,3,March,,
105932,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,"$62,977.00",Married,Star,"$3,671.82",Standard,2016,7,July,,
636000,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,"$62,977.00",Married,Star,"$3,671.82",Standard,2016,6,June,,
623654,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,"$62,044.00",Married,Star,"$3,673.99",Standard,2017,7,July,2018,6
724424,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,"$55,552.00",Married,Star,"$3,677.78",Standard,2012,7,July,,
979330,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,"$54,846.00",Married,Star,"$3,677.91",Standard,2016,10,October,2017,6
484592,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,"$76,400.00",Married,Star,"$3,679.14",Standard,2015,9,September,,
614428,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,"$76,400.00",Married,Star,"$3,679.14",Standard,2018,12,December,,
832665,Canada,Yukon,Whitehorse,Y2K 6R0,Male,College,,Married,Star,"$3,681.25",Standard,2016,2,February,,
246517,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Married,Star,"$3,683.10",Standard,2013,9,September,,
449417,Canada,Quebec,Hull,J8Y 3Z5,Male,Master,"$77,895.00",Married,Star,"$3,683.47",Standard,2014,4,April,,
526020,Canada,Ontario,Kingston,M9K 2P4,Male,College,,Divorced,Star,"$25,030.89",2018 Promotion,2018,4,April,,
880948,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,"$59,129.00",Married,Star,"$3,691.77",Standard,2013,11,November,,
324773,Canada,Quebec,Hull,J8Y 3Z5,Male,College,,Single,Star,"$3,692.58",Standard,2012,6,June,,
971030,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Single,Star,"$3,692.58",Standard,2015,1,January,2015,9
860553,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,"$94,743.00",Married,Star,"$3,693.44",Standard,2015,5,May,2016,1
949890,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,"$95,924.00",Divorced,Star,"$3,694.15",Standard,2014,3,March,,
136772,Canada,Quebec,Montreal,H4G 3T4,Female,College,,Single,Star,"$3,697.04",Standard,2013,3,March,2018,2
942685,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Master,"$94,231.00",Married,Star,"$3,700.39",Standard,2016,7,July,2017,3
581712,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,"$56,594.00",Single,Star,"$3,702.63",Standard,2013,11,November,,
727363,Canada,Manitoba,Winnipeg,R3R 3T4,Male,Bachelor,"$93,735.00",Married,Star,"$3,705.29",Standard,2015,9,September,2016,5
154726,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,"$85,474.00",Married,Star,"$3,712.43",Standard,2013,12,December,2017,8
626312,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,"$85,474.00",Married,Star,"$3,712.43",Standard,2015,11,November,2016,8
789859,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,"$91,318.00",Married,Star,"$3,713.79",Standard,2012,6,June,,
213112,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,"$84,105.00",Married,Star,"$3,721.06",Standard,2017,9,September,,
702325,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,"$84,105.00",Married,Star,"$3,721.06",Standard,2015,12,December,2016,10
647491,Canada,Ontario,Toronto,M2Z 4K1,Male,College,,Single,Star,"$3,728.83",Standard,2014,1,January,,
440511,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,,Single,Star,"$3,728.87",Standard,2017,10,October,,
779184,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,"$86,885.00",Married,Star,"$3,730.14",Standard,2012,7,July,,
140598,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,,Married,Star,"$3,731.50",Standard,2013,4,April,,
266365,Canada,Quebec,Montreal,H2Y 2W2,Female,College,,Married,Star,"$3,731.50",Standard,2015,2,February,,
436226,Canada,Ontario,Toronto,M1R 4K3,Male,College,,Married,Star,"$3,731.50",Standard,2012,7,July,,
469230,Canada,Ontario,Toronto,P1L 8X8,Female,College,,Married,Star,"$3,731.50",Standard,2015,4,April,,
754936,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,,Married,Star,"$3,731.50",Standard,2018,8,August,,
892639,Canada,Alberta,Banff,T4V 1D4,Male,College,,Married,Star,"$3,731.50",Standard,2013,6,June,2016,11
965674,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,"$87,354.00",Married,Star,"$3,732.31",Standard,2015,9,September,,
964791,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,"$47,670.00",Single,Star,"$3,733.03",Standard,2017,12,December,,
183885,Canada,Alberta,Banff,T4V 1D4,Female,College,,Single,Star,"$3,735.84",Standard,2012,12,December,,
542934,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Married,Star,"$3,740.40",Standard,2018,9,September,,
155354,Canada,Ontario,Toronto,P2T 6G3,Female,Doctor,"$86,055.00",Divorced,Star,"$3,741.57",Standard,2016,1,January,,
828136,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,,Single,Star,"$3,742.58",Standard,2013,7,July,,
255767,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,,Single,Star,"$3,744.58",Standard,2018,9,September,,
216725,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,"$62,259.00",Married,Star,"$3,746.75",Standard,2016,3,March,,
537387,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,"$62,259.00",Married,Star,"$3,746.75",Standard,2015,6,June,,
955716,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,"$62,259.00",Married,Star,"$3,746.75",Standard,2012,9,September,,
217802,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Star,"$3,747.06",Standard,2012,11,November,,
511472,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Divorced,Star,"$3,748.14",Standard,2017,3,March,,
720300,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,"$92,049.00",Divorced,Star,"$3,748.99",Standard,2015,8,August,2018,5
963464,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,"$92,049.00",Divorced,Star,"$3,748.99",Standard,2016,12,December,,
899509,Canada,Ontario,London,M5B 3E4,Female,Bachelor,"$57,243.00",Married,Star,"$3,755.26",Standard,2016,1,January,,
731494,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,"$74,568.00",Married,Star,"$3,758.95",Standard,2015,5,May,,
738435,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,"$99,667.00",Single,Star,"$3,764.47",Standard,2014,4,April,,
578688,Canada,British Columbia,Vancouver,V5R 1W3,Male,High School or Below,"$65,392.00",Married,Star,"$3,766.37",Standard,2016,3,March,,
184009,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,"$63,673.00",Married,Star,"$3,768.09",Standard,2015,1,January,,
284461,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,,Married,Star,"$3,771.62",Standard,2012,7,July,,
371875,Canada,Quebec,Montreal,H2T 9K8,Female,College,,Married,Star,"$3,771.62",Standard,2012,8,August,,
633627,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,"$80,537.00",Married,Star,"$3,774.86",Standard,2014,8,August,,
414382,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,"$82,198.00",Married,Star,"$3,776.67",Standard,2018,9,September,,
677704,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,"$74,090.00",Married,Star,"$3,781.45",Standard,2013,4,April,,
498514,Canada,Ontario,Toronto,M1R 4K3,Male,College,,Married,Star,"$25,755.28",2018 Promotion,2018,2,February,,
317205,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,"$80,326.00",Married,Star,"$3,790.19",Standard,2017,2,February,,
479509,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,"$62,063.00",Married,Star,"$3,791.55",Standard,2017,7,July,,
934529,Canada,Quebec,Montreal,H2T 2J6,Male,Master,"$101,393.00",Married,Star,"$3,794.96",Standard,2016,8,August,2017,11
103916,Canada,Alberta,Edmonton,T3G 6Y6,Female,High School or Below,"$60,894.00",Married,Star,"$3,803.92",Standard,2014,3,March,,
332869,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,"$101,352.00",Married,Star,"$3,808.12",Standard,2015,7,July,,
346554,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,"$101,352.00",Married,Star,"$3,808.12",Standard,2012,7,July,,
394454,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,"$101,352.00",Married,Star,"$3,808.12",Standard,2014,12,December,,
510264,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,"$101,352.00",Married,Star,"$3,808.12",Standard,2018,1,January,,
535944,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,"$101,352.00",Married,Star,"$3,808.12",Standard,2014,8,August,,
572282,Canada,Manitoba,Winnipeg,R3R 3T4,Female,Bachelor,"$101,352.00",Married,Star,"$3,808.12",Standard,2012,11,November,,
808341,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,"$101,352.00",Married,Star,"$3,808.12",Standard,2018,11,November,,
818271,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,"$101,352.00",Married,Star,"$3,808.12",Standard,2018,1,January,,
898787,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,"$101,352.00",Married,Star,"$3,808.12",Standard,2013,8,August,,
402082,Canada,Ontario,Toronto,P1J 8T7,Female,Doctor,"$218,373.00",Married,Star,"$3,815.32",Standard,2013,2,February,,
518236,Canada,British Columbia,Vancouver,V5R 1W3,Female,Doctor,"$218,373.00",Married,Star,"$3,815.32",Standard,2016,12,December,,
405768,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,"$92,213.00",Divorced,Star,"$3,816.41",Standard,2017,3,March,2017,11
423609,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,"$92,213.00",Divorced,Star,"$3,816.41",Standard,2014,6,June,,
825920,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,"$50,362.00",Married,Star,"$3,818.47",Standard,2013,5,May,2013,9
160993,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Single,Star,"$3,819.62",Standard,2015,10,October,,
192691,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,"$89,853.00",Married,Star,"$3,821.82",Standard,2016,4,April,,
661035,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,,Single,Star,"$3,823.85",Standard,2012,5,May,,
243061,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,"$86,623.00",Divorced,Star,"$3,829.09",Standard,2016,8,August,,
153072,Canada,Quebec,Montreal,H4G 3T4,Male,Doctor,"$163,911.00",Married,Star,"$3,829.28",Standard,2016,9,September,,
576692,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Doctor,"$163,911.00",Married,Star,"$3,829.28",Standard,2014,6,June,,
254745,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,"$45,561.00",Married,Star,"$25,997.75",2018 Promotion,2018,3,March,,
943068,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,,Divorced,Star,"$3,833.07",Standard,2013,1,January,,
179956,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,"$62,158.00",Single,Star,"$3,834.74",Standard,2017,10,October,,
113839,Canada,Ontario,Toronto,M2M 7K8,Male,College,,Divorced,Star,"$3,839.61",Standard,2015,9,September,,
157971,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,"$103,495.00",Married,Star,"$3,842.79",Standard,2016,4,April,2016,12
977523,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,"$64,094.00",Married,Star,"$3,843.97",Standard,2016,1,January,,
954952,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,"$51,124.00",Married,Star,"$3,844.57",Standard,2013,10,October,,
166966,Canada,Ontario,Toronto,P5S 6R4,Female,College,,Single,Star,"$27,945.89",2018 Promotion,2018,3,March,,
781495,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,,Single,Star,"$3,852.43",Standard,2014,3,March,,
411876,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,College,,Single,Star,"$3,853.47",Standard,2017,1,January,,
865654,Canada,Quebec,Montreal,H4G 3T4,Female,College,,Single,Star,"$3,853.47",Standard,2016,5,May,2017,7
385864,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Single,Star,"$3,857.77",Standard,2012,7,July,,
194855,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Single,Star,"$3,857.95",Standard,2017,5,May,,
174702,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,,Married,Star,"$3,858.87",Standard,2018,5,May,,
747604,Canada,Quebec,Montreal,H2T 9K8,Male,College,,Married,Star,"$3,858.87",Standard,2018,5,May,,
476288,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,"$100,159.00",Married,Star,"$3,861.49",Standard,2012,12,December,,
549858,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,"$100,159.00",Married,Star,"$3,861.49",Standard,2012,12,December,,
768365,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,"$81,475.00",Divorced,Star,"$29,199.81",2018 Promotion,2018,4,April,,
983822,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,"$100,159.00",Married,Star,"$3,861.49",Standard,2016,5,May,,
292957,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,"$49,618.00",Married,Star,"$3,864.78",Standard,2014,11,November,,
398611,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Star,"$3,870.36",Standard,2014,1,January,,
206947,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,,Single,Star,"$3,871.07",Standard,2017,6,June,,
233819,Canada,Nova Scotia,Halifax,B3C 2M8,Male,College,,Single,Star,"$3,871.78",Standard,2013,11,November,,
275949,Canada,Ontario,Ottawa,K1F 2R2,Male,College,,Married,Star,"$30,966.32",2018 Promotion,2018,2,February,,
336484,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Male,Bachelor,"$58,511.00",Married,Star,"$5,363.08",2018 Promotion,2018,3,March,,
625123,Canada,Newfoundland,St. John's,A1C 6H9,Female,Master,"$128,118.00",Married,Star,"$3,873.65",Standard,2013,9,September,,
679132,Canada,Ontario,Toronto,M1R 4K3,Male,Master,"$128,118.00",Married,Star,"$3,873.65",Standard,2018,7,July,,
683751,Canada,Alberta,Banff,T4V 1D4,Male,Master,"$128,118.00",Married,Star,"$3,873.65",Standard,2013,2,February,,
867780,Canada,Quebec,Quebec City,G1B 3L5,Female,Master,"$128,118.00",Married,Star,"$3,873.65",Standard,2013,2,February,,
958274,Canada,Ontario,Toronto,M2P 4F6,Female,Master,"$128,118.00",Married,Star,"$3,873.65",Standard,2015,1,January,,
972686,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Master,"$128,118.00",Married,Star,"$3,873.65",Standard,2013,10,October,,
478666,Canada,Ontario,Sudbury,M5V 1G5,Female,College,,Single,Star,"$3,875.54",Standard,2017,3,March,,
682419,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Married,Star,"$3,883.40",Standard,2013,8,August,,
109896,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,,Single,Star,"$3,884.86",Standard,2013,10,October,,
878284,Canada,Quebec,Montreal,H2Y 4R4,Female,College,,Single,Star,"$3,884.86",Standard,2018,5,May,,
674738,Canada,Alberta,Banff,T4V 1D4,Male,College,,Married,Star,"$3,885.46",Standard,2016,4,April,2017,12
689993,Canada,Ontario,Thunder Bay,K8T 5M5,Female,College,,Married,Star,"$3,885.46",Standard,2013,1,January,2014,7
887748,Canada,Newfoundland,St. John's,A1C 6H9,Female,College,,Married,Star,"$3,885.46",Standard,2016,2,February,,
672336,Canada,Ontario,Toronto,M2M 7K8,Male,College,,Single,Star,"$3,886.50",Standard,2015,1,January,,
394806,Canada,Ontario,Toronto,P1L 8X8,Male,College,,Married,Star,"$3,891.58",Standard,2012,8,August,,
412362,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,"$75,503.00",Married,Star,"$3,894.62",Standard,2018,12,December,,
297327,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,"$70,222.00",Single,Star,"$3,895.03",Standard,2016,2,February,,
658330,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,"$58,228.00",Divorced,Star,"$3,895.96",Standard,2017,2,February,,
419626,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,High School or Below,"$40,736.00",Married,Star,"$3,896.57",Standard,2018,1,January,,
707152,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,"$61,441.00",Married,Star,"$3,909.64",Standard,2017,10,October,,
280790,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,"$74,870.00",Married,Star,"$3,910.70",Standard,2016,1,January,2016,9
548251,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,"$54,460.00",Married,Star,"$3,911.12",Standard,2016,4,April,,
375597,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Star,"$3,915.80",Standard,2016,12,December,,
579015,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,"$80,697.00",Married,Star,"$3,919.37",Standard,2017,5,May,,
954558,Canada,Manitoba,Winnipeg,R3R 3T4,Female,Bachelor,"$80,697.00",Married,Star,"$3,919.37",Standard,2017,4,April,,
874104,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Married,Star,"$3,920.51",Standard,2012,6,June,,
105352,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Single,Star,"$3,923.27",Standard,2014,1,January,2014,6
110678,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,"$50,879.00",Single,Star,"$3,933.81",Standard,2016,6,June,,
175104,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,"$50,879.00",Single,Star,"$3,933.81",Standard,2012,5,May,,
249559,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,"$50,879.00",Single,Star,"$3,933.81",Standard,2012,12,December,,
422803,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,"$50,879.00",Single,Star,"$3,933.81",Standard,2017,3,March,,
799510,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,"$50,879.00",Single,Star,"$3,933.81",Standard,2017,7,July,,
953210,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,"$50,879.00",Single,Star,"$3,933.81",Standard,2017,11,November,2018,7
134202,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,"$75,827.00",Married,Star,"$3,939.01",Standard,2014,3,March,,
549541,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,"$75,827.00",Married,Star,"$3,939.01",Standard,2012,5,May,,
933233,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,"$99,622.00",Single,Star,"$3,940.12",Standard,2012,6,June,,
957912,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,"$58,581.00",Married,Star,"$4,015.34",2018 Promotion,2018,2,February,,
927721,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,"$60,313.00",Married,Star,"$3,942.92",Standard,2018,5,May,,
954750,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,"$60,313.00",Married,Star,"$3,942.92",Standard,2016,12,December,,
488535,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,"$56,261.00",Married,Star,"$3,944.23",Standard,2012,5,May,,
925340,Canada,Ontario,Toronto,M1R 4K3,Male,High School or Below,"$79,046.00",Married,Star,"$3,945.24",Standard,2015,9,September,,
857814,Canada,Quebec,Quebec City,G1B 3L5,Female,College,,Single,Star,"$3,945.59",Standard,2014,9,September,,
671534,Canada,Ontario,Toronto,M1R 4K3,Female,College,,Single,Star,"$3,946.37",Standard,2012,9,September,,
900460,Canada,Saskatchewan,Regina,S6J 3G0,Male,Doctor,"$152,955.00",Married,Star,"$3,954.34",Standard,2016,2,February,,
652370,Canada,Alberta,Banff,T4V 1D4,Male,College,,Married,Star,"$3,958.00",Standard,2013,6,June,,
328349,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,,Single,Star,"$3,961.59",Standard,2018,7,July,,
738597,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,"$96,814.00",Married,Star,"$3,963.39",Standard,2016,2,February,,
607347,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Female,Doctor,"$217,538.00",Divorced,Star,"$3,964.15",Standard,2017,7,July,,
922161,Canada,Ontario,Toronto,P1W 1K4,Male,High School or Below,"$48,744.00",Married,Star,"$3,964.53",Standard,2012,6,June,,
832155,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,"$96,601.00",Single,Star,"$3,964.81",Standard,2018,8,August,,
868767,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,"$96,601.00",Single,Star,"$3,964.81",Standard,2013,4,April,,
875485,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,"$68,160.00",Single,Star,"$3,969.43",Standard,2017,6,June,2018,2
537613,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,"$81,589.00",Married,Star,"$3,975.32",Standard,2014,5,May,,
964159,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,"$81,589.00",Married,Star,"$3,975.32",Standard,2013,8,August,,
128280,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,"$63,103.00",Married,Star,"$3,979.28",Standard,2016,11,November,,
250711,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,,Single,Star,"$3,979.39",Standard,2014,4,April,,
806859,Canada,Quebec,Montreal,H4G 3T4,Female,College,,Single,Star,"$3,979.59",Standard,2017,7,July,,
457652,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,"$102,457.00",Married,Star,"$3,979.72",Standard,2018,12,December,,
184151,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,"$103,862.00",Married,Star,"$3,980.42",Standard,2017,5,May,,
668692,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Female,Bachelor,"$70,544.00",Married,Star,"$3,981.78",Standard,2014,11,November,,
233017,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,"$60,079.00",Married,Star,"$3,982.18",Standard,2017,7,July,,
154643,Canada,Quebec,Montreal,H2T 9K8,Female,College,,Married,Star,"$4,228.73",2018 Promotion,2018,2,February,,
195594,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Bachelor,"$88,792.00",Married,Star,"$3,985.40",Standard,2012,5,May,,
309408,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,"$86,793.00",Divorced,Star,"$3,985.55",Standard,2016,10,October,,
966204,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,"$72,127.00",Married,Star,"$3,991.73",Standard,2017,8,August,,
366133,Canada,Ontario,Toronto,P1J 8T7,Female,College,,Married,Star,"$3,992.58",Standard,2016,11,November,,
